Unnamed: 0,Order_ID,Order_Date,Product_Name,Units_Sold,Unit_Price,Revenue
366,141590,01/05/19 16:40,Bose SoundSport Headphones,1.0,99.99,99.99
367,141591,01/27/19 23:59,ThinkPad Laptop,1.0,999.99,999.99
368,141592,01/05/19 11:30,AA Batteries (4-pack),2.0,3.84,7.68
369,141593,01/09/19 14:26,Bose SoundSport Headphones,1.0,99.99,99.99
370,141594,01/30/19 12:09,AAA Batteries (4-pack),1.0,2.99,2.99
371,141595,01/27/19 14:36,ThinkPad Laptop,1.0,999.99,999.99
372,141596,01/01/19 17:30,Lightning Charging Cable,1.0,14.95,14.95
373,141597,01/28/19 12:38,AAA Batteries (4-pack),2.0,2.99,5.98
374,141598,01/12/19 13:28,20in Monitor,1.0,109.99,109.99
375,141599,01/17/19 11:59,AAA Batteries (4-pack),1.0,2.99,2.99
376,141600,01/27/19 09:08,AAA Batteries (4-pack),2.0,2.99,5.98
377,141601,01/07/19 19:45,Lightning Charging Cable,1.0,14.95,14.95
378,141602,01/13/19 20:17,27in FHD Monitor,1.0,149.99,149.99
379,141603,01/24/19 10:54,Wired Headphones,1.0,11.99,11.99
380,141604,01/01/19 23:58,27in FHD Monitor,1.0,149.99,149.99
381,141605,01/10/19 19:52,Wired Headphones,1.0,11.99,11.99
382,141606,01/02/19 01:26,Lightning Charging Cable,1.0,14.95,14.95
383,141607,01/27/19 20:18,AA Batteries (4-pack),2.0,3.84,7.68
384,141608,01/14/19 17:47,Lightning Charging Cable,1.0,14.95,14.95
385,141609,01/04/19 14:05,Apple Airpods Headphones,1.0,150.0,150.0
386,141610,01/29/19 16:55,Lightning Charging Cable,1.0,14.95,14.95
387,141611,01/27/19 18:29,Apple Airpods Headphones,1.0,150.0,150.0
388,141612,01/24/19 10:33,Apple Airpods Headphones,1.0,150.0,150.0
389,141613,01/01/19 10:21,AAA Batteries (4-pack),1.0,2.99,2.99
390,141614,01/09/19 13:03,AA Batteries (4-pack),1.0,3.84,3.84
391,141615,01/24/19 18:39,Wired Headphones,1.0,11.99,11.99
392,141616,01/24/19 00:56,AA Batteries (4-pack),1.0,3.84,3.84
393,141617,01/26/19 02:00,Wired Headphones,1.0,11.99,11.99
394,141618,01/09/19 11:07,Bose SoundSport Headphones,1.0,99.99,99.99
395,141619,01/12/19 20:15,27in FHD Monitor,1.0,149.99,149.99
396,141620,01/09/19 10:56,AAA Batteries (4-pack),3.0,2.99,8.97
397,141621,01/12/19 09:49,AAA Batteries (4-pack),1.0,2.99,2.99
398,141622,01/27/19 12:46,USB-C Charging Cable,1.0,11.95,11.95
399,141623,01/06/19 14:21,Google Phone,1.0,600.0,600.0
400,141624,01/18/19 21:07,USB-C Charging Cable,1.0,11.95,11.95
401,141625,01/29/19 08:48,AAA Batteries (4-pack),4.0,2.99,11.96
402,141626,01/24/19 08:19,Apple Airpods Headphones,1.0,150.0,150.0
403,141627,01/16/19 10:02,Flatscreen TV,1.0,300.0,300.0
404,141628,01/20/19 13:03,AA Batteries (4-pack),1.0,3.84,3.84
405,141629,01/27/19 12:22,27in FHD Monitor,1.0,149.99,149.99
406,141630,01/20/19 17:28,USB-C Charging Cable,1.0,11.95,11.95
407,141631,01/15/19 07:54,Lightning Charging Cable,1.0,14.95,14.95
408,141632,01/21/19 05:00,iPhone,1.0,700.0,700.0
409,141633,01/12/19 20:41,AA Batteries (4-pack),1.0,3.84,3.84
410,141634,01/20/19 18:23,AAA Batteries (4-pack),1.0,2.99,2.99
411,141635,01/13/19 07:20,Wired Headphones,1.0,11.99,11.99
412,141636,01/09/19 10:24,Apple Airpods Headphones,1.0,150.0,150.0
413,141637,01/04/19 17:48,AA Batteries (4-pack),2.0,3.84,7.68
414,141638,01/05/19 08:07,AAA Batteries (4-pack),2.0,2.99,5.98
415,141639,01/23/19 16:39,ThinkPad Laptop,1.0,999.99,999.99
416,141640,01/02/19 01:27,Macbook Pro Laptop,1.0,1700.0,1700.0
417,141641,01/30/19 11:12,20in Monitor,1.0,109.99,109.99
418,141642,01/04/19 19:21,AAA Batteries (4-pack),1.0,2.99,2.99
419,141643,01/29/19 21:41,Bose SoundSport Headphones,1.0,99.99,99.99
420,141644,01/01/19 14:21,AAA Batteries (4-pack),1.0,2.99,2.99
421,141645,01/30/19 15:30,Lightning Charging Cable,1.0,14.95,14.95
422,141645,01/30/19 15:30,Wired Headphones,1.0,11.99,11.99
423,141646,01/01/19 20:59,Lightning Charging Cable,1.0,14.95,14.95
424,141647,01/01/19 14:36,20in Monitor,1.0,109.99,109.99
425,141648,01/03/19 16:55,Google Phone,1.0,600.0,600.0
426,141649,01/30/19 15:16,Lightning Charging Cable,1.0,14.95,14.95
427,141650,01/22/19 12:28,AAA Batteries (4-pack),2.0,2.99,5.98
428,141651,01/24/19 08:33,AA Batteries (4-pack),1.0,3.84,3.84
429,141652,01/05/19 21:58,Lightning Charging Cable,1.0,14.95,14.95
430,141653,01/28/19 23:47,AA Batteries (4-pack),1.0,3.84,3.84
431,141654,01/23/19 14:48,AA Batteries (4-pack),1.0,3.84,3.84
432,141655,01/16/19 13:38,Wired Headphones,1.0,11.99,11.99
433,141656,01/02/19 10:40,Apple Airpods Headphones,1.0,150.0,150.0
434,141657,01/13/19 20:36,AAA Batteries (4-pack),1.0,2.99,2.99
435,141658,01/26/19 23:47,AA Batteries (4-pack),1.0,3.84,3.84
436,141659,01/28/19 15:52,Macbook Pro Laptop,1.0,1700.0,1700.0
437,141660,01/11/19 13:57,USB-C Charging Cable,1.0,11.95,11.95
438,141661,01/05/19 01:25,USB-C Charging Cable,1.0,11.95,11.95
439,141662,01/16/19 13:06,AAA Batteries (4-pack),1.0,2.99,2.99
440,141663,01/01/19 11:01,iPhone,1.0,700.0,700.0
441,141664,01/08/19 16:40,Google Phone,1.0,600.0,600.0
442,141665,01/23/19 18:55,27in 4K Gaming Monitor,1.0,389.99,389.99
443,141666,01/16/19 16:22,AA Batteries (4-pack),2.0,3.84,7.68
444,141667,01/23/19 15:14,Lightning Charging Cable,3.0,14.95,44.849999999999994
445,141668,01/15/19 14:18,Lightning Charging Cable,1.0,14.95,14.95
446,141669,01/29/19 15:43,27in 4K Gaming Monitor,1.0,389.99,389.99
447,141670,01/31/19 12:52,iPhone,1.0,700.0,700.0
448,141671,01/29/19 12:25,AAA Batteries (4-pack),2.0,2.99,5.98
449,141672,01/27/19 23:05,Wired Headphones,1.0,11.99,11.99
450,141673,01/27/19 19:23,USB-C Charging Cable,1.0,11.95,11.95
451,141674,01/28/19 06:28,AAA Batteries (4-pack),1.0,2.99,2.99
452,141675,01/04/19 10:09,USB-C Charging Cable,3.0,11.95,35.849999999999994
453,141676,01/13/19 11:41,Vareebadd Phone,1.0,400.0,400.0
454,141677,01/03/19 18:50,27in FHD Monitor,1.0,149.99,149.99
455,141678,01/08/19 20:27,Apple Airpods Headphones,1.0,150.0,150.0
456,141679,01/03/19 19:55,34in Ultrawide Monitor,1.0,379.99,379.99
457,141680,01/14/19 14:03,USB-C Charging Cable,2.0,11.95,23.9
458,141681,01/03/19 21:53,AA Batteries (4-pack),1.0,3.84,3.84
459,141682,01/24/19 07:03,34in Ultrawide Monitor,1.0,379.99,379.99
460,141683,01/27/19 16:18,AAA Batteries (4-pack),1.0,2.99,2.99
461,141684,01/29/19 09:43,27in 4K Gaming Monitor,1.0,389.99,389.99
462,141685,01/14/19 00:38,Wired Headphones,1.0,11.99,11.99
463,141686,01/22/19 13:25,Apple Airpods Headphones,1.0,150.0,150.0
464,141687,01/17/19 19:12,AA Batteries (4-pack),1.0,3.84,3.84
465,141688,01/20/19 11:32,AA Batteries (4-pack),1.0,3.84,3.84
466,141689,01/09/19 13:56,34in Ultrawide Monitor,1.0,379.99,379.99
467,141690,01/14/19 23:02,Macbook Pro Laptop,1.0,1700.0,1700.0
468,141691,01/18/19 18:34,34in Ultrawide Monitor,1.0,379.99,379.99
469,141692,01/27/19 19:46,Bose SoundSport Headphones,1.0,99.99,99.99
470,141693,01/07/19 22:01,Wired Headphones,1.0,11.99,11.99
471,141694,01/12/19 15:43,Wired Headphones,1.0,11.99,11.99
472,141695,01/29/19 21:20,AAA Batteries (4-pack),1.0,2.99,2.99
473,141696,01/15/19 22:33,Vareebadd Phone,1.0,400.0,400.0
474,141697,01/16/19 05:50,Lightning Charging Cable,1.0,14.95,14.95
475,141698,01/06/19 19:56,27in 4K Gaming Monitor,1.0,389.99,389.99
476,141699,01/28/19 08:13,USB-C Charging Cable,1.0,11.95,11.95
477,141700,01/02/19 12:00,Apple Airpods Headphones,1.0,150.0,150.0
478,141701,01/18/19 19:33,Macbook Pro Laptop,1.0,1700.0,1700.0
479,141702,01/27/19 18:33,iPhone,1.0,700.0,700.0
480,141703,01/29/19 11:04,iPhone,1.0,700.0,700.0
481,141704,01/31/19 19:56,27in 4K Gaming Monitor,1.0,389.99,389.99
482,141705,01/01/19 14:15,Apple Airpods Headphones,1.0,150.0,150.0
483,141706,01/19/19 13:38,USB-C Charging Cable,1.0,11.95,11.95
484,141707,01/13/19 00:53,AA Batteries (4-pack),1.0,3.84,3.84
485,141708,01/22/19 09:31,Wired Headphones,1.0,11.99,11.99
486,141709,01/24/19 23:45,Google Phone,1.0,600.0,600.0
487,141710,01/23/19 00:00,USB-C Charging Cable,1.0,11.95,11.95
488,141711,01/18/19 13:11,USB-C Charging Cable,1.0,11.95,11.95
489,141712,01/07/19 12:12,AA Batteries (4-pack),1.0,3.84,3.84
490,141713,01/25/19 13:49,USB-C Charging Cable,1.0,11.95,11.95
491,141714,01/27/19 20:27,USB-C Charging Cable,1.0,11.95,11.95
492,141715,01/22/19 00:30,Bose SoundSport Headphones,1.0,99.99,99.99
493,141716,01/17/19 09:58,Bose SoundSport Headphones,1.0,99.99,99.99
494,141717,01/31/19 17:15,AAA Batteries (4-pack),1.0,2.99,2.99
495,141718,01/16/19 15:02,Google Phone,1.0,600.0,600.0
496,141719,01/10/19 13:34,27in 4K Gaming Monitor,1.0,389.99,389.99
497,141720,01/25/19 19:58,USB-C Charging Cable,1.0,11.95,11.95
498,141721,01/11/19 12:03,AA Batteries (4-pack),1.0,3.84,3.84
499,141722,01/06/19 14:06,Macbook Pro Laptop,1.0,1700.0,1700.0
500,141723,01/14/19 22:05,Wired Headphones,1.0,11.99,11.99
501,141724,01/06/19 18:43,Lightning Charging Cable,1.0,14.95,14.95
502,141725,01/09/19 18:16,Wired Headphones,1.0,11.99,11.99
503,141726,01/20/19 07:13,USB-C Charging Cable,1.0,11.95,11.95
504,141727,01/31/19 13:38,Lightning Charging Cable,2.0,14.95,29.9
505,141728,01/14/19 00:00,AAA Batteries (4-pack),1.0,2.99,2.99
506,141729,01/09/19 11:01,Wired Headphones,1.0,11.99,11.99
507,141730,01/23/19 16:23,Lightning Charging Cable,1.0,14.95,14.95
508,141731,01/29/19 19:24,Macbook Pro Laptop,1.0,1700.0,1700.0
509,141732,01/01/19 06:13,iPhone,1.0,700.0,700.0
510,141733,01/24/19 12:38,27in 4K Gaming Monitor,1.0,389.99,389.99
511,141734,01/29/19 15:48,Bose SoundSport Headphones,1.0,99.99,99.99
512,141735,01/25/19 12:34,34in Ultrawide Monitor,1.0,379.99,379.99
513,141736,01/18/19 12:47,USB-C Charging Cable,1.0,11.95,11.95
514,141737,01/02/19 08:37,ThinkPad Laptop,1.0,999.99,999.99
515,141738,01/14/19 20:53,iPhone,1.0,700.0,700.0
516,141738,01/14/19 20:53,Lightning Charging Cable,1.0,14.95,14.95
517,141739,01/27/19 10:55,AA Batteries (4-pack),1.0,3.84,3.84
518,141740,01/12/19 22:42,AA Batteries (4-pack),1.0,3.84,3.84
519,141741,01/19/19 18:56,Bose SoundSport Headphones,1.0,99.99,99.99
520,141742,01/20/19 10:29,USB-C Charging Cable,1.0,11.95,11.95
521,141743,01/18/19 10:44,USB-C Charging Cable,1.0,11.95,11.95
522,141744,01/10/19 15:55,Apple Airpods Headphones,1.0,150.0,150.0
523,141745,01/19/19 00:24,AAA Batteries (4-pack),2.0,2.99,5.98
524,141746,01/14/19 21:39,Lightning Charging Cable,2.0,14.95,29.9
525,141747,01/12/19 05:12,27in FHD Monitor,1.0,149.99,149.99
526,141748,01/09/19 09:46,Apple Airpods Headphones,1.0,150.0,150.0
527,141749,01/24/19 15:16,Flatscreen TV,1.0,300.0,300.0
528,141750,01/23/19 16:46,27in FHD Monitor,1.0,149.99,149.99
529,141751,01/08/19 13:27,27in 4K Gaming Monitor,1.0,389.99,389.99
530,141752,01/18/19 23:13,Lightning Charging Cable,1.0,14.95,14.95
531,141753,01/15/19 19:30,USB-C Charging Cable,2.0,11.95,23.9
532,141754,01/02/19 23:09,Apple Airpods Headphones,2.0,150.0,300.0
533,141755,01/02/19 20:12,AA Batteries (4-pack),3.0,3.84,11.52
534,141756,01/19/19 21:53,Bose SoundSport Headphones,1.0,99.99,99.99
535,141757,01/13/19 14:47,27in FHD Monitor,1.0,149.99,149.99
536,141758,01/21/19 15:21,Wired Headphones,1.0,11.99,11.99
537,141759,01/02/19 19:18,AAA Batteries (4-pack),1.0,2.99,2.99
538,141760,01/21/19 11:09,Vareebadd Phone,1.0,400.0,400.0
539,141761,01/11/19 19:02,Lightning Charging Cable,1.0,14.95,14.95
540,141762,01/28/19 17:52,Bose SoundSport Headphones,1.0,99.99,99.99
541,141763,01/05/19 02:51,27in FHD Monitor,2.0,149.99,299.98
542,141764,01/04/19 17:43,USB-C Charging Cable,1.0,11.95,11.95
543,141765,01/24/19 12:23,Lightning Charging Cable,1.0,14.95,14.95
544,141766,01/16/19 21:08,LG Washing Machine,1.0,600.0,600.0
545,141767,01/23/19 22:30,20in Monitor,1.0,109.99,109.99
546,141768,01/14/19 11:50,USB-C Charging Cable,1.0,11.95,11.95
547,141769,01/21/19 10:53,AA Batteries (4-pack),2.0,3.84,7.68
548,141770,01/04/19 19:50,Wired Headphones,1.0,11.99,11.99
549,141771,01/11/19 19:00,Lightning Charging Cable,1.0,14.95,14.95
550,141772,01/30/19 08:16,Apple Airpods Headphones,1.0,150.0,150.0
551,141773,01/30/19 16:09,USB-C Charging Cable,1.0,11.95,11.95
552,141774,01/02/19 22:11,Bose SoundSport Headphones,1.0,99.99,99.99
553,141775,01/07/19 17:15,USB-C Charging Cable,1.0,11.95,11.95
554,141776,01/21/19 19:20,Lightning Charging Cable,1.0,14.95,14.95
555,141777,01/14/19 19:43,USB-C Charging Cable,1.0,11.95,11.95
556,141778,01/27/19 05:25,Lightning Charging Cable,1.0,14.95,14.95
557,141779,01/02/19 11:23,Lightning Charging Cable,1.0,14.95,14.95
558,141780,01/20/19 20:15,Wired Headphones,1.0,11.99,11.99
559,141781,01/20/19 07:07,Apple Airpods Headphones,1.0,150.0,150.0
560,141782,01/11/19 21:13,27in FHD Monitor,1.0,149.99,149.99
561,141782,01/11/19 21:13,Bose SoundSport Headphones,1.0,99.99,99.99
562,141783,01/27/19 17:48,Bose SoundSport Headphones,1.0,99.99,99.99
563,141784,01/07/19 11:54,27in 4K Gaming Monitor,1.0,389.99,389.99
564,141785,01/20/19 18:27,Apple Airpods Headphones,1.0,150.0,150.0
565,141786,01/27/19 12:58,Macbook Pro Laptop,1.0,1700.0,1700.0
566,141787,01/15/19 21:11,Apple Airpods Headphones,1.0,150.0,150.0
567,141788,01/23/19 14:39,AA Batteries (4-pack),2.0,3.84,7.68
568,141789,01/01/19 20:13,Google Phone,1.0,600.0,600.0
569,141789,01/01/19 20:13,USB-C Charging Cable,2.0,11.95,23.9
570,141790,01/09/19 15:27,AAA Batteries (4-pack),1.0,2.99,2.99
571,141791,01/16/19 10:36,USB-C Charging Cable,1.0,11.95,11.95
572,141792,01/08/19 22:13,USB-C Charging Cable,1.0,11.95,11.95
573,141793,01/19/19 11:01,AA Batteries (4-pack),1.0,3.84,3.84
574,141794,01/24/19 10:49,Bose SoundSport Headphones,1.0,99.99,99.99
575,141795,01/19/19 20:31,iPhone,1.0,700.0,700.0
576,141795,01/19/19 20:31,Wired Headphones,1.0,11.99,11.99
577,141796,01/23/19 20:28,AAA Batteries (4-pack),1.0,2.99,2.99
578,141797,01/02/19 10:29,27in FHD Monitor,1.0,149.99,149.99
579,141798,01/18/19 07:48,20in Monitor,1.0,109.99,109.99
580,141799,01/02/19 20:10,AA Batteries (4-pack),1.0,3.84,3.84
581,141800,01/26/19 12:11,27in FHD Monitor,1.0,149.99,149.99
582,141801,01/21/19 17:24,USB-C Charging Cable,1.0,11.95,11.95
583,141802,01/09/19 06:09,Flatscreen TV,1.0,300.0,300.0
584,141803,01/02/19 09:53,27in 4K Gaming Monitor,1.0,389.99,389.99
585,141804,01/23/19 19:52,Bose SoundSport Headphones,1.0,99.99,99.99
586,141805,01/18/19 08:36,Bose SoundSport Headphones,1.0,99.99,99.99
587,141806,01/26/19 23:02,27in 4K Gaming Monitor,1.0,389.99,389.99
588,141807,01/11/19 20:23,Vareebadd Phone,1.0,400.0,400.0
589,141808,01/10/19 18:36,Lightning Charging Cable,1.0,14.95,14.95
590,141809,01/08/19 15:38,Google Phone,1.0,600.0,600.0
591,141809,01/08/19 15:38,USB-C Charging Cable,1.0,11.95,11.95
592,141810,01/16/19 12:23,Lightning Charging Cable,1.0,14.95,14.95
593,141811,01/03/19 20:47,AAA Batteries (4-pack),1.0,2.99,2.99
594,141812,01/19/19 22:03,AA Batteries (4-pack),1.0,3.84,3.84
595,141813,01/10/19 10:03,USB-C Charging Cable,1.0,11.95,11.95
596,141814,01/08/19 15:32,20in Monitor,1.0,109.99,109.99
597,141815,01/22/19 10:50,AAA Batteries (4-pack),2.0,2.99,5.98
598,141816,01/09/19 09:22,34in Ultrawide Monitor,1.0,379.99,379.99
599,141817,01/04/19 09:03,LG Dryer,1.0,600.0,600.0
600,141818,01/06/19 06:53,AA Batteries (4-pack),1.0,3.84,3.84
601,141819,01/26/19 22:06,AAA Batteries (4-pack),2.0,2.99,5.98
602,141820,01/21/19 17:53,Lightning Charging Cable,1.0,14.95,14.95
603,141821,01/21/19 12:24,USB-C Charging Cable,1.0,11.95,11.95
604,141822,01/09/19 18:53,Lightning Charging Cable,1.0,14.95,14.95
605,141823,01/27/19 17:30,USB-C Charging Cable,1.0,11.95,11.95
606,141824,01/14/19 12:34,Wired Headphones,1.0,11.99,11.99
607,141825,01/16/19 13:02,Lightning Charging Cable,1.0,14.95,14.95
608,141826,01/25/19 21:34,Lightning Charging Cable,1.0,14.95,14.95
609,141827,01/18/19 21:33,20in Monitor,1.0,109.99,109.99
610,141828,01/13/19 11:05,AA Batteries (4-pack),1.0,3.84,3.84
611,141829,01/15/19 12:41,Flatscreen TV,1.0,300.0,300.0
612,141830,01/24/19 08:24,USB-C Charging Cable,1.0,11.95,11.95
613,141831,01/23/19 02:42,Bose SoundSport Headphones,1.0,99.99,99.99
614,141832,01/03/19 19:01,34in Ultrawide Monitor,1.0,379.99,379.99
615,141833,01/11/19 21:16,34in Ultrawide Monitor,1.0,379.99,379.99
616,141834,01/05/19 12:07,27in FHD Monitor,1.0,149.99,149.99
617,141835,01/23/19 20:33,Flatscreen TV,1.0,300.0,300.0
618,141836,01/10/19 22:46,AAA Batteries (4-pack),2.0,2.99,5.98
619,141837,01/11/19 08:57,Bose SoundSport Headphones,1.0,99.99,99.99
620,141838,01/15/19 15:07,Wired Headphones,1.0,11.99,11.99
621,141839,01/05/19 10:47,USB-C Charging Cable,1.0,11.95,11.95
622,141840,01/24/19 23:40,USB-C Charging Cable,1.0,11.95,11.95
623,141841,01/10/19 20:43,Bose SoundSport Headphones,1.0,99.99,99.99
624,141842,01/19/19 14:11,Bose SoundSport Headphones,1.0,99.99,99.99
625,141843,01/10/19 09:59,AA Batteries (4-pack),1.0,3.84,3.84
626,141843,01/10/19 09:59,AAA Batteries (4-pack),1.0,2.99,2.99
627,141844,01/21/19 20:45,Lightning Charging Cable,1.0,14.95,14.95
628,141845,01/24/19 23:20,AAA Batteries (4-pack),1.0,2.99,2.99
629,141846,01/10/19 09:03,AA Batteries (4-pack),1.0,3.84,3.84
630,141847,01/08/19 15:52,Bose SoundSport Headphones,1.0,99.99,99.99
631,141848,01/12/19 16:47,USB-C Charging Cable,1.0,11.95,11.95
632,141849,01/15/19 06:28,Bose SoundSport Headphones,1.0,99.99,99.99
633,141850,01/28/19 18:44,AAA Batteries (4-pack),1.0,2.99,2.99
634,141851,01/20/19 10:43,27in FHD Monitor,1.0,149.99,149.99
635,141852,01/09/19 20:04,USB-C Charging Cable,1.0,11.95,11.95
636,141853,01/11/19 12:32,Apple Airpods Headphones,1.0,150.0,150.0
637,141854,01/03/19 12:55,20in Monitor,1.0,109.99,109.99
638,141855,01/01/19 15:01,ThinkPad Laptop,1.0,999.99,999.99
639,141856,01/10/19 12:38,Lightning Charging Cable,1.0,14.95,14.95
640,141857,01/10/19 00:35,Bose SoundSport Headphones,1.0,99.99,99.99
641,141858,01/10/19 19:57,USB-C Charging Cable,1.0,11.95,11.95
642,141859,01/24/19 06:38,AA Batteries (4-pack),1.0,3.84,3.84
643,141860,01/08/19 15:17,ThinkPad Laptop,1.0,999.99,999.99
644,141861,01/15/19 20:15,27in FHD Monitor,1.0,149.99,149.99
645,141862,01/12/19 11:02,Wired Headphones,1.0,11.99,11.99
646,141863,01/26/19 16:21,AAA Batteries (4-pack),1.0,2.99,2.99
647,141864,01/18/19 22:08,27in 4K Gaming Monitor,1.0,389.99,389.99
648,141865,01/25/19 22:16,Wired Headphones,2.0,11.99,23.98
649,141866,01/27/19 13:57,Bose SoundSport Headphones,1.0,99.99,99.99
650,141867,01/29/19 13:58,Apple Airpods Headphones,1.0,150.0,150.0
651,141868,01/31/19 20:56,Wired Headphones,1.0,11.99,11.99
652,141869,01/25/19 11:13,20in Monitor,1.0,109.99,109.99
653,141870,01/25/19 22:23,AA Batteries (4-pack),2.0,3.84,7.68
654,141871,01/05/19 06:28,Lightning Charging Cable,1.0,14.95,14.95
655,141872,01/19/19 12:46,34in Ultrawide Monitor,1.0,379.99,379.99
656,141873,01/19/19 19:12,34in Ultrawide Monitor,1.0,379.99,379.99
657,141874,01/29/19 20:04,Lightning Charging Cable,1.0,14.95,14.95
658,141875,01/26/19 14:00,AA Batteries (4-pack),1.0,3.84,3.84
659,141876,01/13/19 11:16,Apple Airpods Headphones,1.0,150.0,150.0
660,141877,01/01/19 15:49,USB-C Charging Cable,1.0,11.95,11.95
661,141878,01/17/19 16:06,Apple Airpods Headphones,1.0,150.0,150.0
662,141879,01/20/19 20:03,AA Batteries (4-pack),1.0,3.84,3.84
663,141880,01/31/19 01:21,AAA Batteries (4-pack),2.0,2.99,5.98
665,141881,01/19/19 16:36,AAA Batteries (4-pack),7.0,2.99,20.93
666,141882,01/08/19 22:08,AA Batteries (4-pack),1.0,3.84,3.84
667,141883,01/15/19 21:42,AA Batteries (4-pack),1.0,3.84,3.84
668,141884,01/08/19 10:18,Google Phone,1.0,600.0,600.0
669,141885,01/02/19 13:18,Wired Headphones,1.0,11.99,11.99
670,141886,01/10/19 06:37,iPhone,1.0,700.0,700.0
671,141887,01/13/19 13:41,AAA Batteries (4-pack),2.0,2.99,5.98
672,141888,01/09/19 11:01,iPhone,1.0,700.0,700.0
673,141889,01/12/19 13:03,34in Ultrawide Monitor,1.0,379.99,379.99
674,141890,01/21/19 08:05,Lightning Charging Cable,1.0,14.95,14.95
675,141891,01/31/19 22:14,USB-C Charging Cable,1.0,11.95,11.95
676,141892,01/06/19 10:07,AA Batteries (4-pack),2.0,3.84,7.68
677,141893,01/23/19 16:19,AA Batteries (4-pack),1.0,3.84,3.84
679,141894,01/12/19 14:20,Apple Airpods Headphones,1.0,150.0,150.0
680,141895,01/18/19 17:37,AA Batteries (4-pack),3.0,3.84,11.52
681,141896,01/20/19 21:38,AA Batteries (4-pack),1.0,3.84,3.84
682,141897,01/06/19 20:16,Google Phone,1.0,600.0,600.0
683,141898,01/15/19 13:17,Flatscreen TV,1.0,300.0,300.0
684,141899,01/12/19 22:33,AAA Batteries (4-pack),2.0,2.99,5.98
685,141900,01/18/19 09:53,Vareebadd Phone,1.0,400.0,400.0
686,141900,01/18/19 09:53,USB-C Charging Cable,1.0,11.95,11.95
687,141900,01/18/19 09:53,Wired Headphones,1.0,11.99,11.99
688,141901,01/26/19 22:12,Google Phone,1.0,600.0,600.0
689,141901,01/26/19 22:12,USB-C Charging Cable,1.0,11.95,11.95
690,141902,01/06/19 13:43,Wired Headphones,1.0,11.99,11.99
691,141903,01/30/19 20:01,ThinkPad Laptop,1.0,999.99,999.99
692,141904,01/09/19 18:03,Apple Airpods Headphones,1.0,150.0,150.0
693,141905,01/02/19 07:10,USB-C Charging Cable,1.0,11.95,11.95
694,141906,01/26/19 14:27,AAA Batteries (4-pack),2.0,2.99,5.98
695,141907,01/13/19 17:46,USB-C Charging Cable,1.0,11.95,11.95
696,141908,01/27/19 23:33,Apple Airpods Headphones,1.0,150.0,150.0
697,141909,01/17/19 16:29,AA Batteries (4-pack),2.0,3.84,7.68
698,141910,01/19/19 10:52,Vareebadd Phone,1.0,400.0,400.0
699,141910,01/19/19 10:52,Wired Headphones,1.0,11.99,11.99
700,141911,01/20/19 14:35,Lightning Charging Cable,1.0,14.95,14.95
701,141912,01/23/19 19:41,Apple Airpods Headphones,1.0,150.0,150.0
702,141913,01/27/19 11:35,AAA Batteries (4-pack),1.0,2.99,2.99
703,141914,01/05/19 15:01,Bose SoundSport Headphones,1.0,99.99,99.99
704,141915,01/28/19 16:51,AAA Batteries (4-pack),2.0,2.99,5.98
705,141916,01/26/19 14:03,Wired Headphones,1.0,11.99,11.99
706,141917,01/16/19 19:54,AAA Batteries (4-pack),1.0,2.99,2.99
707,141918,01/21/19 17:04,Bose SoundSport Headphones,1.0,99.99,99.99
708,141919,01/02/19 12:55,Wired Headphones,1.0,11.99,11.99
709,141920,01/23/19 18:39,Wired Headphones,1.0,11.99,11.99
710,141921,01/07/19 02:22,Lightning Charging Cable,1.0,14.95,14.95
711,141922,01/10/19 11:05,AA Batteries (4-pack),1.0,3.84,3.84
712,141923,01/20/19 21:26,Lightning Charging Cable,1.0,14.95,14.95
713,141924,01/09/19 10:47,USB-C Charging Cable,1.0,11.95,11.95
714,141925,01/17/19 10:24,Lightning Charging Cable,1.0,14.95,14.95
715,141926,01/23/19 22:09,20in Monitor,2.0,109.99,219.98
716,141927,01/31/19 21:37,27in FHD Monitor,1.0,149.99,149.99
717,141928,01/06/19 14:01,Apple Airpods Headphones,1.0,150.0,150.0
718,141929,01/02/19 14:42,AA Batteries (4-pack),2.0,3.84,7.68
